Storm ID,NUT_DATE/TIME_1,TDN_1,DON,NH4_1,DOC_1,NO3_1,HDO_mg/l,pH_units,Hobo_Date/Time,HoboTEMP_1,ADJ WL (m) _1,Rain_Date/Time,CUM_RAIN_1
5,1/8/2017 3:29,1.901832897,1.258396849,0.448462978,23.33006105,0.19497307,12.79,7.47,1/7/2017 12:15,0.893,1.565,,
5,1/8/2017 3:59,1.894411631,1.225156806,0.44106811,23.05518315,0.228186715,12.84,7.48,1/7/2017 12:30,0.784,1.563,,
5,1/8/2017 4:29,1.911424173,1.238599672,0.454512113,23.47550589,0.218312388,12.88,7.47,1/7/2017 12:45,0.784,1.567,,
5,1/8/2017 4:59,1.914010316,1.211259972,0.466484635,23.43404189,0.236265709,12.92,7.47,1/7/2017 13:00,0.893,1.567,,
5,1/8/2017 5:29,1.938825795,1.236310578,0.485100495,23.09135007,0.217414722,13.01,7.48,1/7/2017 13:15,0.893,1.566,,
5,1/8/2017 5:59,1.933730506,1.269890627,0.471559807,23.36269279,0.192280072,13.04,7.47,1/7/2017 13:30,0.893,1.567,,
5,1/8/2017 6:29,1.962965533,1.261574764,0.507315365,23.5438305,0.194075404,13.06,7.46,1/7/2017 13:45,0.893,1.564,,
5,1/8/2017 6:59,1.991732811,1.24923655,0.55470452,24.19101945,0.187791741,12.98,7.44,1/7/2017 14:00,0.893,1.561,,
5,1/8/2017 7:29,2.021168746,1.281467309,0.576146679,24.41425863,0.163554758,13.04,7.44,1/7/2017 14:15,1.003,1.563,,
5,1/8/2017 7:59,2.025232279,1.259404335,0.587012863,24.66529347,0.178815081,13.09,7.43,1/7/2017 14:30,1.003,1.565,,
5,1/8/2017 8:29,2.026076511,1.239396518,0.581832596,24.39703388,0.204847397,13.23,7.44,1/7/2017 14:45,1.003,1.566,,
5,1/8/2017 8:59,2.057678085,1.294668539,0.616510444,24.92449336,0.146499102,13.12,7.42,1/7/2017 15:00,1.112,1.566,,
5,1/8/2017 9:29,2.054833937,1.273348986,0.631395184,24.54294574,0.150089767,13.2,7.42,1/7/2017 15:15,1.003,1.566,,
5,1/8/2017 9:59,2.063495944,1.252971997,0.627220536,25.03000611,0.183303411,13.26,7.42,1/7/2017 15:30,1.112,1.566,,
5,,,,,,,,,1/7/2017 15:45,1.112,1.563,,
5,,,,,,,,,1/7/2017 16:00,1.003,1.565,,
5,,,,,,,,,1/7/2017 16:15,1.003,1.567,,
5,,,,,,,,,1/7/2017 16:30,1.003,1.567,,
5,,,,,,,,,1/7/2017 16:45,1.003,1.569,,
5,,,,,,,,,1/7/2017 17:00,1.003,1.567,,
5,,,,,,,,,1/7/2017 17:15,0.893,1.568,,
5,,,,,,,,,1/7/2017 17:30,0.893,1.564,,
5,,,,,,,,,1/7/2017 17:45,1.003,1.565,,
5,,,,,,,,,1/7/2017 18:00,1.112,1.566,,
5,,,,,,,,,1/7/2017 18:15,1.112,1.567,,
5,,,,,,,,,1/7/2017 18:30,1.112,1.567,,
5,,,,,,,,,1/7/2017 18:45,1.112,1.567,,
5,,,,,,,,,1/7/2017 19:00,1.112,1.569,,
5,,,,,,,,,1/7/2017 19:15,1.112,1.57,,
5,,,,,,,,,1/7/2017 19:30,1.112,1.565,,
5,,,,,,,,,1/7/2017 19:45,1.112,1.566,,
5,,,,,,,,,1/7/2017 20:00,1.003,1.566,,
5,,,,,,,,,1/7/2017 20:15,1.003,1.566,,
5,,,,,,,,,1/7/2017 20:30,0.893,1.566,,
5,,,,,,,,,1/7/2017 20:45,0.893,1.567,,
5,,,,,,,,,1/7/2017 21:00,0.784,1.564,,
5,,,,,,,,,1/7/2017 21:15,0.784,1.567,,
5,,,,,,,,,1/7/2017 21:30,0.674,1.565,,
5,,,,,,,,,1/7/2017 21:45,0.674,1.567,,
5,,,,,,,,,1/7/2017 22:00,0.674,1.568,,
5,,,,,,,,,1/7/2017 22:15,0.563,1.57,,
5,,,,,,,,,1/7/2017 22:30,0.563,1.569,,
5,,,,,,,,,1/7/2017 22:45,0.563,1.567,,
5,,,,,,,,,1/7/2017 23:00,0.563,1.571,,
5,,,,,,,,,1/7/2017 23:15,0.563,1.569,,
5,,,,,,,,,1/7/2017 23:30,0.563,1.571,,
5,,,,,,,,,1/7/2017 23:45,0.563,1.569,,
5,,,,,,,,,1/8/2017 0:00,0.563,1.567,,
5,,,,,,,,,1/8/2017 0:15,0.563,1.568,,
5,,,,,,,,,1/8/2017 0:30,0.453,1.566,,
5,,,,,,,,,1/8/2017 0:45,0.453,1.568,,
5,,,,,,,,,1/8/2017 1:00,0.563,1.568,,
5,,,,,,,,,1/8/2017 1:15,0.563,1.567,,
5,,,,,,,,,1/8/2017 1:30,0.563,1.567,,
5,,,,,,,,,1/8/2017 1:45,0.453,1.567,,
5,,,,,,,,,1/8/2017 2:00,0.453,1.569,,
5,,,,,,,,,1/8/2017 2:15,0.453,1.563,,
5,,,,,,,,,1/8/2017 2:30,0.453,1.566,,
5,,,,,,,,,1/8/2017 2:45,0.453,1.568,,
5,,,,,,,,,1/8/2017 3:00,0.453,1.562,,
5,,,,,,,,,1/8/2017 3:15,0.453,1.564,,
5,,,,,,,,,1/8/2017 3:30,0.453,1.566,,
5,,,,,,,,,1/8/2017 3:45,0.453,1.564,,
5,,,,,,,,,1/8/2017 4:00,0.453,1.571,,
5,,,,,,,,,1/8/2017 4:15,0.453,1.573,,
5,,,,,,,,,1/8/2017 4:30,0.453,1.568,,
5,,,,,,,,,1/8/2017 4:45,0.453,1.565,,
5,,,,,,,,,1/8/2017 5:00,0.453,1.566,,
5,,,,,,,,,1/8/2017 5:15,0.453,1.563,,
5,,,,,,,,,1/8/2017 5:30,0.453,1.566,,
5,,,,,,,,,1/8/2017 5:45,0.343,1.563,,
5,,,,,,,,,1/8/2017 6:00,0.343,1.565,,
5,,,,,,,,,1/8/2017 6:15,0.453,1.566,,
5,,,,,,,,,1/8/2017 6:30,0.453,1.564,,
5,,,,,,,,,1/8/2017 6:45,0.453,1.566,,
5,,,,,,,,,1/8/2017 7:00,0.453,1.568,,
5,,,,,,,,,1/8/2017 7:15,0.453,1.565,,
5,,,,,,,,,1/8/2017 7:30,0.453,1.565,,
5,,,,,,,,,1/8/2017 7:45,0.453,1.567,,
5,,,,,,,,,1/8/2017 8:00,0.453,1.567,,
5,,,,,,,,,1/8/2017 8:15,0.563,1.569,,
5,,,,,,,,,1/8/2017 8:30,0.563,1.566,,
5,,,,,,,,,1/8/2017 8:45,0.563,1.568,,
5,,,,,,,,,1/8/2017 9:00,0.563,1.567,,
5,,,,,,,,,1/8/2017 9:15,0.563,1.569,,
5,,,,,,,,,1/8/2017 9:30,0.563,1.567,,
5,,,,,,,,,1/8/2017 9:45,0.563,1.566,,
5,,,,,,,,,1/8/2017 10:00,0.563,1.567,,
6,1/22/2017 23:29,2.414204413,1.231878437,1.097765832,30.21674597,0.084560144,5.44,6.78,1/22/2017 23:30,15.091,1.577,1/22/2017 23:45,0
6,1/22/2017 23:59,2.496680525,1.230675896,1.181444485,31.40151996,0.084560144,5.15,6.76,1/22/2017 23:45,15.091,1.572,1/23/2017 0:00,0.0254
6,1/23/2017 0:29,2.505231948,1.225983791,1.194688013,31.25620648,0.084560144,4.63,6.72,1/23/2017 0:00,14.996,1.572,1/23/2017 0:15,0.0508
6,1/23/2017 0:59,2.51911484,1.223752733,1.210801963,31.59434606,0.084560144,5.03,6.75,1/23/2017 0:15,14.9,1.572,1/23/2017 0:30,0.0508
6,1/23/2017 1:29,2.638279017,1.203251381,1.350467492,32.19910294,0.084560144,5.72,6.79,1/23/2017 0:30,14.804,1.573,1/23/2017 0:45,0.1016
6,1/23/2017 1:59,2.633157092,1.200930797,1.347666151,32.37563277,0.084560144,5.9,6.78,1/23/2017 0:45,14.613,1.57,1/23/2017 1:00,0.1016
6,1/23/2017 2:29,2.633409196,1.199310093,1.349538959,32.30233282,0.084560144,5.88,6.79,1/23/2017 1:00,14.517,1.57,1/23/2017 1:15,0.1016
6,1/23/2017 2:59,2.635136605,1.203112228,1.347464233,32.6142933,0.084560144,5.81,6.79,1/23/2017 1:15,14.421,1.572,1/23/2017 1:30,0.1524
6,1/23/2017 3:29,2.635380452,1.20250638,1.348313928,32.74117097,0.084560144,5.86,6.79,1/23/2017 1:30,14.421,1.567,1/23/2017 1:45,0.1778
6,1/23/2017 3:59,2.63116424,1.202580342,1.344023754,32.50822526,0.084560144,5.76,6.78,1/23/2017 1:45,14.325,1.572,1/23/2017 2:00,0.2286
6,1/23/2017 4:29,2.627423841,1.203416907,1.33944679,32.77096563,0.084560144,5.78,6.79,1/23/2017 2:00,14.23,1.57,1/23/2017 2:15,0.2286
6,1/23/2017 4:59,2.612504511,1.201967648,1.325976719,32.24015185,0.084560144,6.06,6.81,1/23/2017 2:15,14.23,1.571,1/23/2017 2:30,0.254
6,1/23/2017 5:29,2.61367417,1.19817644,1.330937586,32.28186448,0.084560144,6.05,6.8,1/23/2017 2:30,14.134,1.568,1/23/2017 2:45,0.3302
6,1/23/2017 5:59,2.588831853,1.197568881,1.306702828,31.9032903,0.084560144,6.47,6.83,1/23/2017 2:45,14.134,1.574,1/23/2017 3:00,0.381
6,1/23/2017 6:29,2.592453105,1.198021881,1.30987108,32.10105044,0.084560144,6.42,6.82,1/23/2017 3:00,14.038,1.57,1/23/2017 3:15,0.381
6,1/23/2017 6:59,2.595141733,1.201113769,1.30946782,32.35624693,0.084560144,6.38,6.82,1/23/2017 3:15,14.038,1.57,1/23/2017 3:30,0.381
6,1/23/2017 7:29,2.589967513,1.197365278,1.308042091,32.19988674,0.084560144,6.36,6.79,1/23/2017 3:30,13.942,1.572,1/23/2017 3:45,0.5842
6,1/23/2017 7:59,2.592809254,1.198351575,1.309897535,32.23606192,0.084560144,6.27,6.77,1/23/2017 3:45,13.942,1.572,1/23/2017 4:00,0.762
6,1/23/2017 8:29,2.58806929,1.202306691,1.301202455,32.42890365,0.084560144,6.12,6.75,1/23/2017 4:00,13.846,1.574,1/23/2017 4:15,1.2446
6,1/23/2017 8:59,2.357805655,1.242551059,1.030694452,29.98120404,0.084560144,6.25,6.79,1/23/2017 4:15,13.846,1.572,1/23/2017 4:30,1.4478
6,1/23/2017 9:29,2.095875671,1.217400562,0.72659001,26.80241822,0.151885099,6.94,6.83,1/23/2017 4:30,13.75,1.573,1/23/2017 4:45,1.778
6,1/23/2017 9:59,2.586788802,1.191064709,1.311163949,31.82385964,0.084560144,6.28,6.77,1/23/2017 4:45,13.75,1.575,1/23/2017 5:00,2.032
6,1/23/2017 10:29,2.62385998,1.186757985,1.352541851,32.41605032,0.084560144,6.56,6.82,1/23/2017 5:00,13.654,1.576,1/23/2017 5:15,2.032
6,1/23/2017 10:59,2.638154812,1.187676572,1.365918096,32.49790597,0.084560144,6.76,6.84,1/23/2017 5:15,13.558,1.571,1/23/2017 5:30,2.032
6,1/23/2017 11:29,2.658785732,1.182709962,1.391515626,32.66231614,0.084560144,6.87,6.85,1/23/2017 5:30,13.461,1.571,1/23/2017 5:45,2.032
6,1/23/2017 11:59,2.705376307,1.173379593,1.44743657,32.78313161,0.084560144,7.33,6.88,1/23/2017 5:45,13.365,1.569,1/23/2017 6:00,2.032
6,1/23/2017 12:29,2.726970556,1.162807004,1.479603408,32.58810272,0.084560144,7.94,6.96,1/23/2017 6:00,13.269,1.572,1/23/2017 6:15,2.032
6,1/23/2017 12:59,2.725247095,1.169302765,1.471384186,32.63966671,0.084560144,8.1,6.99,1/23/2017 6:15,13.076,1.574,1/23/2017 6:30,2.032
6,1/23/2017 13:29,2.716939695,1.181840506,1.450539045,32.89655012,0.084560144,8.57,7.05,1/23/2017 6:30,12.98,1.574,1/23/2017 6:45,2.032
6,1/23/2017 13:59,2.700378009,1.173508366,1.442309499,32.21247963,0.084560144,8.8,7.09,1/23/2017 6:45,12.883,1.571,1/23/2017 7:00,2.032
6,1/23/2017 14:29,2.669119094,1.174505742,1.410053208,31.76868863,0.084560144,8.91,7.14,1/23/2017 7:00,12.787,1.576,1/23/2017 7:15,2.032
6,1/23/2017 14:59,2.662200024,1.17479351,1.40284637,31.73790169,0.084560144,9,7.16,1/23/2017 7:15,12.69,1.572,1/23/2017 7:30,2.032
6,1/23/2017 15:29,2.660844258,1.173138706,1.403145408,31.74182112,0.084560144,9.04,7.16,1/23/2017 7:30,12.69,1.578,1/23/2017 7:45,2.032
6,1/23/2017 15:59,2.665643778,1.167163854,1.41391978,31.77500794,0.084560144,9.07,7.16,1/23/2017 7:45,12.594,1.57,1/23/2017 8:00,2.032
6,1/23/2017 16:29,2.669602154,1.173890925,1.411151085,32.11154302,0.084560144,9.05,7.17,1/23/2017 8:00,12.497,1.573,1/23/2017 8:15,2.032
6,1/23/2017 16:59,2.662013525,1.178885659,1.398567722,32.00688357,0.084560144,9.09,7.19,1/23/2017 8:15,12.401,1.568,1/23/2017 8:30,2.032
6,1/23/2017 17:29,2.646725115,1.176734814,1.385430157,31.77074996,0.084560144,9.1,7.21,1/23/2017 8:30,12.304,1.572,1/23/2017 8:45,2.032
6,1/23/2017 17:59,2.644969305,1.177795561,1.3826136,31.82988346,0.084560144,9.03,7.19,1/23/2017 8:45,12.11,1.571,1/23/2017 9:00,2.032
6,1/23/2017 18:29,2.647255495,1.180937496,1.381757855,31.95849637,0.084560144,9.02,7.19,1/23/2017 9:00,12.013,1.57,1/23/2017 9:15,2.032
6,1/23/2017 18:59,2.648562094,1.178892358,1.385109592,32.05946461,0.084560144,8.98,7.18,1/23/2017 9:15,11.916,1.575,1/23/2017 9:30,2.032
6,1/23/2017 19:29,2.651688363,1.179404359,1.38772386,32.04072786,0.084560144,8.91,7.17,1/23/2017 9:30,11.819,1.569,1/23/2017 9:45,2.032
6,1/23/2017 19:59,2.673004299,1.17970789,1.408736265,32.23182535,0.084560144,8.71,7.13,1/23/2017 9:45,11.722,1.574,1/23/2017 10:00,2.032
6,1/23/2017 20:29,2.79943966,1.17647222,1.538407296,32.87527257,0.084560144,8.31,7.01,1/23/2017 10:00,11.625,1.572,1/23/2017 10:15,2.032
6,1/23/2017 20:59,2.827018347,1.177125942,1.565332261,33.2650223,0.084560144,8.08,6.96,1/23/2017 10:15,11.528,1.573,1/23/2017 10:30,2.032
6,1/23/2017 21:29,2.919541219,1.177638678,1.657342397,33.87944629,0.084560144,7.81,6.87,1/23/2017 10:30,11.528,1.572,1/23/2017 10:45,2.032
6,1/23/2017 21:59,2.844875591,1.205286625,1.555028822,33.43945824,0.084560144,7.57,6.83,1/23/2017 10:45,11.431,1.57,1/23/2017 11:00,2.032
6,1/23/2017 22:29,2.642118792,1.241856608,1.31570204,31.56907935,0.084560144,7.69,6.87,1/23/2017 11:00,11.334,1.572,1/23/2017 11:15,2.032
6,1/23/2017 22:59,2.559279597,1.248823793,1.22589566,30.49351486,0.084560144,7.74,6.88,1/23/2017 11:15,11.334,1.572,1/23/2017 11:30,2.032
6,1/23/2017 23:29,2.470969379,1.261827309,1.124581926,29.43619718,0.084560144,7.88,6.92,1/23/2017 11:30,11.236,1.573,1/23/2017 11:45,2.032
6,1/23/2017 23:59,2.334026096,1.282127496,0.967338456,27.91653205,0.084560144,8.07,6.96,1/23/2017 11:45,11.236,1.573,1/23/2017 12:00,2.032
6,1/24/2017 0:29,2.18395069,1.265667866,0.802304368,26.48863811,0.115978456,8.25,7.02,1/23/2017 12:00,11.139,1.574,1/23/2017 12:15,2.032
6,1/24/2017 0:59,1.987481231,1.295854082,0.569365031,23.59321847,0.122262118,8.59,7.12,1/23/2017 12:15,11.139,1.576,1/23/2017 12:30,2.032
6,1/24/2017 1:29,1.874425109,1.26715436,0.442818325,23.09576389,0.164452424,8.76,7.18,1/23/2017 12:30,11.139,1.573,1/23/2017 12:45,2.032
6,1/24/2017 1:59,1.830929685,1.248745083,0.406960185,22.66527594,0.175224417,8.8,7.19,1/23/2017 12:45,11.041,1.574,1/23/2017 13:00,2.032
6,1/24/2017 2:29,1.807207463,1.215950285,0.390898112,22.47709727,0.200359066,8.8,7.2,1/23/2017 13:00,11.041,1.565,1/23/2017 13:15,2.032
6,1/24/2017 2:59,1.796622221,1.227565396,0.358823432,22.18097702,0.210233393,8.88,7.23,1/23/2017 13:15,11.041,1.567,1/23/2017 13:30,2.032
6,1/24/2017 3:29,1.802386262,1.280883738,0.341789777,21.52887486,0.179712747,9,7.28,1/23/2017 13:30,11.041,1.564,1/23/2017 13:45,2.032
6,1/24/2017 3:59,1.798972177,1.242593193,0.354224585,21.07968619,0.202154399,9.13,7.31,1/23/2017 13:45,11.041,1.572,1/23/2017 14:00,2.032
6,1/24/2017 4:29,1.8013352,1.280478302,0.342939483,21.60799997,0.177917415,9.19,7.32,1/23/2017 14:00,11.041,1.571,1/23/2017 14:15,2.032
6,1/24/2017 4:59,1.797973505,1.251550008,0.346962097,21.65982386,0.1994614,9.21,7.32,1/23/2017 14:15,11.041,1.563,1/23/2017 14:30,2.032
6,1/24/2017 5:29,1.782187731,1.251159859,0.339645466,21.91486468,0.191382406,9.22,7.31,1/23/2017 14:30,11.041,1.563,1/23/2017 14:45,2.032
6,1/24/2017 5:59,1.788957534,1.260734756,0.323375381,21.20801482,0.204847397,9.3,7.3,1/23/2017 14:45,11.139,1.569,1/23/2017 15:00,2.032
6,1/24/2017 6:29,1.775231558,1.263375855,0.311496637,21.93045206,0.200359066,9.39,7.35,1/23/2017 15:00,11.139,1.566,1/23/2017 15:15,2.032
6,1/24/2017 6:59,1.762528553,1.238432474,0.309374355,21.42489705,0.214721724,9.44,7.38,1/23/2017 15:15,11.139,1.573,1/23/2017 15:30,2.032
6,1/24/2017 7:29,1.767921933,1.240572382,0.313525494,21.67417279,0.213824057,9.46,7.39,1/23/2017 15:30,11.236,1.565,1/23/2017 15:45,2.032
6,1/24/2017 7:59,1.771746977,1.250800394,0.304429527,21.69256794,0.216517056,9.51,7.39,1/23/2017 15:45,11.236,1.571,1/23/2017 16:00,2.032
6,1/24/2017 8:29,1.761263508,1.21774899,0.297374482,21.56484812,0.246140036,9.57,7.4,1/23/2017 16:00,11.236,1.573,1/23/2017 16:15,2.032
6,1/24/2017 8:59,1.753085357,1.198805875,0.293776789,21.29693767,0.260502693,9.62,7.41,1/23/2017 16:15,11.334,1.569,1/23/2017 16:30,2.032
6,1/24/2017 9:29,1.753284877,1.216744669,0.286809508,21.49191167,0.2497307,9.67,7.41,1/23/2017 16:30,11.334,1.567,1/23/2017 16:45,2.032
6,1/24/2017 9:59,1.750637523,1.251417728,0.286293404,21.8052648,0.212926391,9.71,7.42,1/23/2017 16:45,11.431,1.57,1/23/2017 17:00,2.032
6,1/24/2017 10:29,1.755528668,1.244150826,0.285884126,21.68658377,0.225493716,9.77,7.42,1/23/2017 17:00,11.431,1.572,1/23/2017 17:15,2.032
6,1/24/2017 10:59,1.756535661,1.258498953,0.280621986,21.88766983,0.217414722,9.74,7.42,1/23/2017 17:15,11.431,1.568,1/23/2017 17:30,2.032
6,1/24/2017 11:29,1.755440121,1.227518995,0.289860085,21.36361484,0.238061041,9.74,7.41,1/23/2017 17:30,11.528,1.572,1/23/2017 17:45,2.032
6,1/24/2017 11:59,1.751368562,1.238431989,0.269489535,20.96885148,0.243447038,9.72,7.41,1/23/2017 17:45,11.528,1.574,1/23/2017 18:00,2.032
6,1/24/2017 12:29,1.764981302,1.247839948,0.275489648,21.10671961,0.241651706,9.82,7.42,1/23/2017 18:00,11.528,1.571,1/23/2017 18:15,2.0574
6,1/24/2017 12:59,1.769098551,1.228752976,0.285228878,21.35813234,0.255116697,9.83,7.43,1/23/2017 18:15,11.625,1.575,1/23/2017 18:30,2.0574
6,1/24/2017 13:29,1.761484187,1.254579784,0.285001351,22.08952024,0.221903052,9.81,7.42,1/23/2017 18:30,11.625,1.574,1/23/2017 18:45,2.0574
6,1/24/2017 13:59,1.758935877,1.239449416,0.288606748,21.8917683,0.230879713,9.82,7.42,1/23/2017 18:45,11.625,1.579,1/23/2017 19:00,2.0828
6,1/24/2017 14:29,1.755495654,1.222322721,0.282544567,22.1912316,0.250628366,9.81,7.41,1/23/2017 19:00,11.722,1.576,1/23/2017 19:15,2.0828
6,1/24/2017 14:59,1.760390272,1.223121605,0.291128631,21.92353054,0.246140036,9.78,7.41,1/23/2017 19:15,11.722,1.576,1/23/2017 19:30,2.0828
6,1/24/2017 15:29,1.765297812,1.236821717,0.289517388,22.06880387,0.238958707,9.76,7.4,1/23/2017 19:30,11.722,1.577,1/23/2017 19:45,2.1082
6,1/24/2017 15:59,1.767383117,1.23698312,0.293236622,22.57534443,0.237163375,9.77,7.4,1/23/2017 19:45,11.722,1.577,1/23/2017 20:00,2.1336
6,1/24/2017 16:29,1.773606931,1.224298326,0.298680239,21.76339669,0.250628366,9.77,7.4,1/23/2017 20:00,11.722,1.575,1/23/2017 20:15,2.1336
6,1/24/2017 16:59,1.783315638,1.258535853,0.301979067,22.16690328,0.222800718,9.74,7.4,1/23/2017 20:15,11.722,1.576,1/23/2017 20:30,2.1336
6,1/24/2017 17:29,1.773581078,1.226221891,0.304809815,22.55236427,0.242549372,9.72,7.39,1/23/2017 20:30,11.722,1.576,1/23/2017 20:45,2.1336
6,1/24/2017 17:59,1.769214582,1.244213532,0.301302666,22.47868594,0.223698384,9.64,7.39,1/23/2017 20:45,11.625,1.577,1/23/2017 21:00,2.159
6,1/24/2017 18:29,1.768476501,1.195993333,0.308389811,22.65002491,0.264093357,9.63,7.37,1/23/2017 21:00,11.625,1.578,1/23/2017 21:15,2.159
6,1/24/2017 18:59,1.772045045,1.209364787,0.320130886,22.46575509,0.242549372,9.57,7.36,1/23/2017 21:15,11.625,1.576,1/23/2017 21:30,2.159
6,1/24/2017 19:29,1.77218103,1.213327895,0.318996762,22.35597789,0.239856373,9.51,7.34,1/23/2017 21:30,11.625,1.577,1/23/2017 21:45,2.159
6,1/24/2017 19:59,1.77246665,1.204147574,0.307816383,22.17941212,0.260502693,9.46,7.33,1/23/2017 21:45,11.625,1.575,1/23/2017 22:00,2.159
6,1/24/2017 20:29,1.768178932,1.242365746,0.303012468,22.99329839,0.222800718,9.39,7.31,1/23/2017 22:00,11.625,1.577,1/23/2017 22:15,2.159
6,1/24/2017 20:59,1.765101689,1.207411875,0.31334511,22.74039428,0.244344704,9.38,7.3,1/23/2017 22:15,11.528,1.571,1/23/2017 22:30,2.286
6,1/24/2017 21:29,1.776886422,1.248784818,0.305300886,22.68748028,0.222800718,9.32,7.29,1/23/2017 22:30,11.528,1.573,1/23/2017 22:45,2.3114
6,1/24/2017 21:59,1.790550393,1.251088807,0.3184562,23.1145478,0.221005386,9.36,7.3,1/23/2017 22:45,11.528,1.575,1/23/2017 23:00,2.3368
6,1/24/2017 22:29,1.782402434,1.210333074,0.321440994,22.33615363,0.250628366,9.39,7.3,1/23/2017 23:00,11.528,1.576,1/23/2017 23:15,2.3622
6,1/24/2017 22:59,1.805385968,1.246674004,0.33501358,22.99603052,0.223698384,9.32,7.3,1/23/2017 23:15,11.431,1.577,1/23/2017 23:30,2.3622
6,1/24/2017 23:29,1.799356956,1.225666933,0.339219646,22.7517423,0.234470377,9.32,7.3,1/23/2017 23:30,11.431,1.575,1/23/2017 23:45,2.3622
6,1/24/2017 23:59,1.804090088,1.266277533,0.335658156,23.1287592,0.202154399,9.34,7.29,1/23/2017 23:45,11.431,1.577,,
6,,,,,,,,,1/24/2017 0:00,11.431,1.575,,
6,,,,,,,,,1/24/2017 0:15,11.431,1.576,,
6,,,,,,,,,1/24/2017 0:30,11.334,1.577,,
6,,,,,,,,,1/24/2017 0:45,11.334,1.577,,
6,,,,,,,,,1/24/2017 1:00,11.334,1.576,,
6,,,,,,,,,1/24/2017 1:15,11.236,1.575,,
6,,,,,,,,,1/24/2017 1:30,11.236,1.574,,
6,,,,,,,,,1/24/2017 1:45,11.236,1.571,,
6,,,,,,,,,1/24/2017 2:00,11.139,1.572,,
6,,,,,,,,,1/24/2017 2:15,11.139,1.572,,
6,,,,,,,,,1/24/2017 2:30,11.139,1.573,,
6,,,,,,,,,1/24/2017 2:45,11.041,1.573,,
6,,,,,,,,,1/24/2017 3:00,11.041,1.573,,
6,,,,,,,,,1/24/2017 3:15,11.041,1.576,,
6,,,,,,,,,1/24/2017 3:30,10.944,1.575,,
6,,,,,,,,,1/24/2017 3:45,10.944,1.574,,
6,,,,,,,,,1/24/2017 4:00,10.846,1.574,,
6,,,,,,,,,1/24/2017 4:15,10.846,1.577,,
6,,,,,,,,,1/24/2017 4:30,10.748,1.576,,
6,,,,,,,,,1/24/2017 4:45,10.748,1.578,,
6,,,,,,,,,1/24/2017 5:00,10.651,1.574,,
6,,,,,,,,,1/24/2017 5:15,10.651,1.575,,
6,,,,,,,,,1/24/2017 5:30,10.553,1.574,,
6,,,,,,,,,1/24/2017 5:45,10.553,1.58,,
6,,,,,,,,,1/24/2017 6:00,10.553,1.573,,
6,,,,,,,,,1/24/2017 6:15,10.455,1.574,,
6,,,,,,,,,1/24/2017 6:30,10.455,1.577,,
6,,,,,,,,,1/24/2017 6:45,10.455,1.576,,
6,,,,,,,,,1/24/2017 7:00,10.357,1.574,,
6,,,,,,,,,1/24/2017 7:15,10.357,1.575,,
6,,,,,,,,,1/24/2017 7:30,10.357,1.576,,
6,,,,,,,,,1/24/2017 7:45,10.357,1.577,,
6,,,,,,,,,1/24/2017 8:00,10.259,1.575,,
6,,,,,,,,,1/24/2017 8:15,10.259,1.574,,
6,,,,,,,,,1/24/2017 8:30,10.259,1.577,,
6,,,,,,,,,1/24/2017 8:45,10.161,1.573,,
6,,,,,,,,,1/24/2017 9:00,10.161,1.578,,
6,,,,,,,,,1/24/2017 9:15,10.161,1.579,,
6,,,,,,,,,1/24/2017 9:30,10.161,1.578,,
6,,,,,,,,,1/24/2017 9:45,10.161,1.576,,
6,,,,,,,,,1/24/2017 10:00,10.161,1.578,,
6,,,,,,,,,1/24/2017 10:15,10.063,1.575,,
6,,,,,,,,,1/24/2017 10:30,10.063,1.575,,
6,,,,,,,,,1/24/2017 10:45,10.063,1.575,,
6,,,,,,,,,1/24/2017 11:00,10.063,1.577,,
6,,,,,,,,,1/24/2017 11:15,10.063,1.563,,
6,,,,,,,,,1/24/2017 11:30,10.161,1.574,,
6,,,,,,,,,1/24/2017 11:45,10.357,1.572,,
6,,,,,,,,,1/24/2017 12:00,10.455,1.572,,
6,,,,,,,,,1/24/2017 12:15,10.553,1.573,,
6,,,,,,,,,1/24/2017 12:30,10.553,1.572,,
6,,,,,,,,,1/24/2017 12:45,10.651,1.571,,
6,,,,,,,,,1/24/2017 13:00,10.748,1.569,,
6,,,,,,,,,1/24/2017 13:15,10.651,1.569,,
6,,,,,,,,,1/24/2017 13:30,10.553,1.569,,
6,,,,,,,,,1/24/2017 13:45,10.553,1.565,,
6,,,,,,,,,1/24/2017 14:00,10.846,1.567,,
6,,,,,,,,,1/24/2017 14:15,11.041,1.562,,
6,,,,,,,,,1/24/2017 14:30,10.846,1.562,,
6,,,,,,,,,1/24/2017 14:45,11.041,1.563,,
6,,,,,,,,,1/24/2017 15:00,11.431,1.561,,
6,,,,,,,,,1/24/2017 15:15,11.528,1.562,,
6,,,,,,,,,1/24/2017 15:30,11.819,1.56,,
6,,,,,,,,,1/24/2017 15:45,12.207,1.561,,
6,,,,,,,,,1/24/2017 16:00,12.207,1.56,,
6,,,,,,,,,1/24/2017 16:15,11.819,1.559,,
6,,,,,,,,,1/24/2017 16:30,11.819,1.56,,
6,,,,,,,,,1/24/2017 16:45,12.013,1.56,,
6,,,,,,,,,1/24/2017 17:00,12.11,1.557,,
6,,,,,,,,,1/24/2017 17:15,12.304,1.555,,
6,,,,,,,,,1/24/2017 17:30,12.497,1.556,,
6,,,,,,,,,1/24/2017 17:45,12.69,1.554,,
